Age at enrollment,Application mode,Curricular units 1st sem (approved),Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Debtor,Gender,Scholarship holder,Tuition fees up to date,Target
30,43,8,12,11.75,12.166666666666666,1,0,0,0,Dropout
18,1,6,6,14.0,14.0,0,0,0,1,Graduate
18,1,6,6,12.833333333333334,12.0,0,0,0,1,Graduate
18,1,4,6,12.25,11.666666666666666,0,0,0,1,Graduate
18,17,7,8,14.828571428571427,14.828571428571427,0,0,0,1,Graduate
19,1,5,6,11.4,12.8,0,0,1,1,Graduate
19,1,6,6,13.0,12.5,0,0,1,1,Graduate
18,1,7,8,13.671428571428573,13.671428571428573,0,0,1,1,Graduate
21,44,6,6,12.666666666666666,12.8,0,0,1,1,Graduate
20,1,2,5,10.0,13.0,0,0,0,0,Dropout
20,17,5,5,13.5,12.333333333333334,0,0,0,1,Graduate
19,1,7,7,12.67,13.55,0,0,0,1,Graduate
20,1,6,6,14.5,15.428571428571429,0,0,0,1,Graduate
18,17,7,7,13.685714285714283,15.3875,0,0,0,1,Graduate
20,42,5,6,11.0,10.666666666666666,0,0,0,1,Dropout
29,7,7,9,11.555555555555555,13.2,1,0,0,0,Dropout
20,1,7,7,14.00375,13.812857142857142,0,0,1,1,Graduate
22,16,4,5,12.0,11.4,0,0,1,1,Graduate
47,1,5,6,14.166666666666666,14.166666666666666,0,0,1,1,Graduate
31,51,5,5,14.0,13.8,0,0,0,1,Graduate
21,1,5,6,13.8,12.833333333333334,0,0,1,1,Graduate
21,1,5,6,12.8,11.857142857142858,0,0,0,1,Graduate
24,39,6,6,12.166666666666666,13.833333333333334,0,0,0,1,Graduate
32,39,4,6,12.0,11.5,0,0,0,1,Graduate
19,18,6,6,10.833333333333334,11.5,0,0,1,1,Graduate
24,39,8,8,13.385,13.385,0,0,0,1,Graduate
19,17,6,6,15.666666666666666,14.5,0,0,0,1,Graduate
19,44,6,6,14.333333333333334,13.833333333333334,1,0,1,1,Graduate
18,17,6,6,11.666666666666666,11.666666666666666,0,0,1,1,Graduate
19,1,5,6,12.0,11.333333333333334,0,0,1,1,Dropout
19,1,7,8,14.725714285714288,14.725714285714288,0,0,1,1,Graduate
18,17,6,6,14.166666666666666,13.666666666666666,0,0,1,1,Graduate
18,1,6,6,11.571428571428571,12.333333333333334,0,0,0,1,Graduate
20,17,7,7,12.5,13.1375,0,0,0,1,Graduate
18,1,8,8,12.86,12.86,0,0,0,1,Graduate
18,17,6,6,12.25,13.714285714285714,0,0,0,1,Graduate
21,1,4,5,12.0,12.2,0,0,1,1,Graduate
18,1,7,7,15.116666666666667,16.168888888888887,0,0,1,1,Graduate
18,51,2,5,12.5,10.25,1,0,0,0,Dropout
19,17,0,6,0.0,0.0,0,0,0,1,Dropout
18,17,6,6,11.875,14.6,0,0,0,1,Graduate
34,39,1,5,11.0,0.0,0,0,0,1,Dropout
19,1,5,5,15.2,13.2,0,0,0,1,Graduate
19,44,5,6,11.6,11.0,1,0,0,0,Dropout
26,51,6,6,14.833333333333334,15.142857142857142,1,0,0,1,Graduate
21,17,3,6,11.333333333333334,11.333333333333334,0,0,0,1,Dropout
18,17,5,5,11.2,11.8,0,0,1,1,Graduate
20,17,5,6,13.4,13.666666666666666,0,0,1,1,Graduate
25,51,2,5,10.5,0.0,0,0,0,1,Dropout
18,1,5,5,16.2,16.4,0,0,0,1,Graduate
18,1,7,7,14.542857142857144,14.88181818181818,0,0,1,1,Graduate
19,1,7,7,13.694285714285714,14.355555555555554,0,0,0,1,Graduate
18,1,6,6,11.285714285714286,11.857142857142858,0,0,1,1,Graduate
26,7,0,3,0.0,0.0,1,0,0,0,Dropout
19,42,7,8,13.058571428571428,13.058571428571428,0,0,1,1,Graduate
19,1,7,7,14.3,14.055555555555555,0,0,0,1,Graduate
19,43,5,10,11.8,12.0,0,0,0,1,Graduate
18,1,6,6,10.571428571428571,11.666666666666666,0,0,0,1,Graduate
19,43,6,7,13.333333333333334,13.333333333333334,0,0,0,1,Graduate
18,1,6,6,11.857142857142858,11.0,1,0,0,1,Graduate
26,44,0,5,0.0,0.0,1,0,0,1,Dropout
20,1,6,6,12.0,13.0,0,0,0,1,Graduate
19,1,6,6,12.666666666666666,11.666666666666666,0,0,0,1,Graduate
18,1,6,6,12.166666666666666,13.666666666666666,0,0,1,1,Graduate
19,44,6,6,13.333333333333334,14.666666666666666,0,0,0,1,Graduate
40,7,7,7,15.0,14.571428571428571,1,0,0,1,Graduate
18,1,8,8,13.39125,13.39125,0,0,1,1,Graduate
19,17,5,6,12.166666666666666,12.428571428571429,0,0,0,1,Graduate
18,17,4,5,11.25,12.5,0,0,0,1,Graduate
18,1,0,0,0.0,0.0,0,0,0,1,Dropout
33,39,6,6,12.833333333333334,12.857142857142858,0,0,0,1,Graduate
35,39,6,6,14.0,13.1,0,0,0,1,Graduate
18,1,6,6,13.5,12.5,0,0,0,1,Graduate
39,39,5,5,11.0,11.666666666666666,0,0,0,1,Graduate
44,39,6,6,13.0,13.833333333333334,0,0,0,1,Graduate
24,1,4,6,12.6,11.5,0,0,0,1,Dropout
20,43,6,6,13.666666666666666,13.333333333333334,0,0,1,1,Graduate
19,1,0,0,0.0,0.0,0,0,0,0,Dropout
18,1,6,7,14.2,14.2,1,0,1,1,Graduate
22,1,5,6,11.0,0.0,1,0,0,0,Dropout
18,17,6,6,15.0,16.428571428571427,0,0,0,1,Graduate
24,39,6,7,12.585714285714284,13.44285714285714,0,0,0,1,Graduate
33,39,0,5,0.0,0.0,0,0,0,1,Dropout
26,39,0,6,0.0,0.0,0,0,0,1,Dropout
18,17,6,6,11.666666666666666,11.833333333333334,0,0,0,1,Graduate
19,1,3,6,12.666666666666666,10.0,1,0,0,1,Dropout
22,53,8,11,13.5,13.714285714285714,0,0,1,1,Graduate
21,1,6,6,16.153846153846153,15.75,0,0,1,1,Graduate
21,1,6,7,14.033333333333331,14.033333333333331,0,0,1,1,Graduate
19,1,7,7,13.857142857142858,13.666666666666666,0,0,1,1,Graduate
18,1,7,8,13.414285714285716,13.414285714285716,0,0,0,1,Dropout
50,43,11,11,13.545454545454543,13.571428571428571,0,0,0,1,Graduate
19,17,6,6,13.833333333333334,14.428571428571429,0,0,1,1,Graduate
35,39,5,5,12.0,12.857142857142858,0,0,0,1,Graduate
31,39,0,6,0.0,0.0,0,0,0,1,Dropout
34,18,0,5,0.0,0.0,0,0,0,0,Dropout
18,1,7,7,15.135714285714286,15.287499999999998,0,0,1,1,Graduate
26,39,5,7,12.74,10.978571428571428,0,0,1,1,Dropout
19,1,6,6,13.428571428571429,13.166666666666666,0,0,1,1,Graduate
20,53,9,11,12.555555555555555,11.11111111111111,0,0,0,1,Graduate
19,1,6,6,11.5,11.166666666666666,0,0,0,1,Graduate
18,1,6,6,13.666666666666666,12.333333333333334,0,0,0,1,Graduate
28,39,11,14,11.272727272727272,12.0,0,0,0,1,Graduate
21,44,6,6,14.666666666666666,14.166666666666666,0,0,1,1,Graduate
18,1,5,6,13.0,11.4,1,0,0,0,Dropout
20,17,2,5,10.5,12.333333333333334,0,0,0,0,Dropout
18,17,6,6,14.857142857142858,14.0,0,0,0,1,Graduate
19,1,7,8,12.86,12.86,0,0,1,1,Graduate
20,51,11,11,11.727272727272728,12.0,0,0,0,1,Graduate
22,44,6,6,13.142857142857142,12.0,0,0,1,1,Graduate
18,17,5,6,11.8,13.714285714285714,1,0,0,1,Dropout
19,17,3,5,10.666666666666666,0.0,0,0,0,1,Dropout
19,17,7,8,14.731428571428571,14.731428571428571,0,0,0,1,Graduate
18,1,0,0,0.0,0.0,0,0,0,1,Graduate
21,7,13,13,13.615384615384617,14.25,0,0,0,1,Graduate
27,39,5,5,15.8,14.8,0,0,0,1,Graduate
19,17,6,6,14.666666666666666,14.571428571428571,0,0,0,1,Graduate
25,39,0,5,0.0,0.0,0,0,0,1,Dropout
18,1,7,8,14.654285714285717,14.654285714285717,0,0,1,1,Graduate
24,39,7,8,12.401428571428571,12.401428571428571,0,0,0,1,Graduate
20,1,7,7,11.5875,14.071428571428571,0,0,0,1,Graduate
26,7,5,5,14.0,15.6,0,0,0,1,Graduate
20,1,6,6,12.333333333333334,11.833333333333334,0,0,1,1,Graduate
18,1,5,5,14.0,15.4,0,0,0,1,Graduate
19,1,6,6,15.23076923076923,12.375,0,0,0,1,Graduate
23,1,5,6,11.6,11.0,0,0,0,1,Dropout
18,1,6,7,11.6,11.6,0,0,1,1,Graduate
18,1,0,7,0.0,0.0,0,0,0,1,Dropout
19,1,7,7,12.901428571428571,13.094444444444443,0,0,1,1,Graduate
30,42,7,7,14.142857142857142,14.8,0,0,0,1,Graduate
29,44,0,6,0.0,0.0,0,0,0,1,Dropout
19,1,8,8,13.25375,13.25375,0,0,0,1,Graduate
20,17,7,7,13.785714285714286,14.1,0,0,0,1,Graduate
20,1,6,7,13.916666666666666,13.916666666666666,0,0,0,1,Graduate
19,1,6,6,13.5,13.571428571428571,0,0,0,1,Graduate
21,1,0,5,0.0,0.0,0,0,0,1,Dropout
19,17,5,6,11.5,14.6,0,0,0,1,Graduate
18,1,7,8,12.082857142857142,12.082857142857142,0,0,1,1,Graduate
27,39,6,6,11.833333333333334,12.8,0,0,1,1,Graduate
19,17,5,5,13.4,12.4,0,0,1,1,Graduate
19,1,0,7,0.0,0.0,0,0,1,1,Dropout
19,1,5,6,14.2,14.571428571428571,0,0,0,1,Graduate
18,1,7,8,13.814285714285717,13.814285714285717,0,0,1,1,Graduate
18,1,6,6,14.5,13.666666666666666,0,0,1,1,Graduate
19,1,0,6,0.0,0.0,0,0,0,1,Dropout
36,39,6,7,11.3,11.3,0,0,0,1,Graduate
19,17,7,8,12.3,12.3,0,0,0,1,Graduate
18,1,7,8,12.694285714285714,12.694285714285714,0,0,1,1,Graduate
18,17,4,5,11.0,11.0,0,0,0,1,Graduate
19,1,6,6,13.0,14.166666666666666,0,0,1,1,Graduate
19,1,7,7,14.4125,16.05,0,0,1,1,Graduate
18,1,7,7,12.92875,14.0625,0,0,0,1,Dropout
20,1,6,6,13.333333333333334,12.8,0,0,0,1,Graduate
20,18,7,8,14.402857142857142,14.402857142857142,0,0,0,1,Graduate
18,1,7,8,13.381428571428572,13.381428571428572,0,0,1,1,Graduate
18,1,7,7,14.13125,13.98375,0,0,0,1,Graduate
19,17,5,5,11.714285714285714,12.6,0,0,0,1,Graduate
44,39,6,6,11.166666666666666,11.0,0,0,0,1,Graduate
32,7,0,6,0.0,0.0,0,0,0,1,Dropout
22,43,5,6,13.6,12.0,0,0,0,1,Dropout
36,39,12,12,13.846153846153848,14.090909090909092,0,0,0,1,Graduate
18,17,6,6,12.5,13.333333333333334,0,0,1,1,Graduate
20,1,5,5,16.4,14.6,0,0,0,1,Graduate
20,51,11,11,13.818181818181818,13.454545454545457,0,0,1,1,Graduate
19,17,5,6,10.6,10.5,0,0,0,1,Graduate
24,39,5,5,10.2,12.2,1,0,0,1,Graduate
27,43,9,10,11.444444444444445,10.8,0,0,0,1,Dropout
23,43,16,16,13.0,13.266666666666667,0,0,1,1,Graduate
18,1,8,8,13.31,13.31,0,0,1,1,Graduate
18,17,5,6,10.571428571428571,12.2,0,0,1,1,Graduate
20,17,7,8,13.487142857142857,13.487142857142857,0,0,1,1,Graduate
20,1,6,6,12.333333333333334,11.833333333333334,0,0,1,1,Graduate
23,1,6,6,11.875,12.833333333333334,0,0,0,1,Dropout
20,1,6,7,13.966666666666669,13.966666666666669,0,0,0,1,Graduate
28,39,0,5,0.0,0.0,0,0,0,0,Dropout
21,1,4,5,11.5,12.8,0,0,0,1,Graduate
21,1,2,2,12.5,0.0,0,0,0,1,Dropout
28,7,0,7,0.0,0.0,0,0,0,1,Dropout
18,1,6,7,11.98,13.225,0,0,0,1,Graduate
19,1,6,7,11.614285714285714,14.0375,0,0,0,1,Graduate
18,18,7,8,14.314285714285717,14.314285714285717,0,0,1,1,Graduate
19,1,0,7,0.0,0.0,0,0,0,1,Dropout
20,1,6,7,12.766666666666666,12.128571428571428,0,0,1,1,Graduate
18,17,6,6,12.666666666666666,12.2,0,0,1,1,Graduate
20,43,6,6,11.5,10.571428571428571,0,0,0,1,Dropout
31,39,5,6,11.4,11.75,0,0,0,1,Dropout
19,17,7,7,14.70625,14.4775,0,0,1,1,Graduate
19,1,6,7,11.814285714285717,13.542857142857144,0,0,1,1,Graduate
23,1,6,6,13.0,11.875,0,0,0,1,Graduate
19,1,6,6,14.857142857142858,13.333333333333334,0,0,0,1,Graduate
20,1,6,7,12.6,12.6,0,0,0,1,Graduate
27,7,2,5,11.5,11.0,1,0,0,0,Dropout
29,39,1,7,10.0,0.0,0,0,0,1,Dropout
18,17,5,6,11.8,12.2,0,0,0,1,Graduate
18,17,5,6,11.8,12.666666666666666,0,0,0,1,Graduate
18,17,8,8,12.77125,12.77125,0,0,0,1,Graduate
18,17,6,6,12.666666666666666,14.6,0,0,0,1,Graduate
28,7,1,5,12.0,0.0,0,0,0,0,Dropout
18,1,7,8,11.721428571428572,11.721428571428572,0,0,1,1,Graduate
18,1,6,6,12.666666666666666,13.666666666666666,0,0,0,1,Graduate
18,1,4,5,13.0,14.0,0,0,0,1,Dropout
21,1,0,5,0.0,0.0,0,0,0,1,Dropout
32,39,0,5,0.0,0.0,0,0,0,0,Dropout
28,39,4,5,12.5,11.75,0,0,0,1,Graduate
40,39,0,4,0.0,0.0,0,0,0,0,Dropout
39,18,0,5,0.0,0.0,1,0,0,0,Dropout
39,18,0,6,0.0,0.0,1,0,0,0,Dropout
50,39,6,6,12.5,12.4,0,0,0,1,Graduate
23,17,5,6,12.8,11.666666666666666,0,0,0,1,Dropout
48,39,1,6,10.0,11.0,0,0,0,1,Dropout
23,17,4,6,11.25,10.2,0,0,0,1,Dropout
18,1,7,8,12.61,12.61,0,0,1,1,Graduate
18,17,2,5,12.0,12.6,0,0,0,1,Graduate
20,15,5,6,13.0,13.5,0,0,0,0,Graduate
18,18,4,5,12.0,13.0,0,0,1,1,Graduate
18,1,4,7,12.0,0.0,0,0,0,1,Dropout
31,43,1,5,12.0,11.0,0,1,0,1,Dropout
24,39,0,0,0.0,0.0,0,1,0,1,Graduate
26,39,0,5,0.0,0.0,1,1,0,0,Dropout
18,1,5,6,13.625,11.75,1,1,0,1,Dropout
22,17,0,6,0.0,0.0,0,1,0,1,Dropout
18,1,7,8,11.69,11.69,0,1,0,1,Graduate
20,44,0,6,0.0,0.0,1,1,0,0,Dropout
25,44,0,0,0.0,0.0,0,1,0,1,Graduate
24,43,4,5,11.5,11.285714285714286,0,1,0,1,Graduate
27,39,1,5,14.0,0.0,0,1,0,1,Dropout
21,17,5,6,11.0,12.4,0,1,0,1,Graduate
21,44,6,6,12.857142857142858,13.166666666666666,0,1,0,1,Graduate
19,18,4,6,12.5,11.333333333333334,0,1,0,1,Dropout
28,39,7,7,14.528571428571428,15.018181818181818,0,1,0,1,Graduate
21,44,6,6,13.0,12.625,0,1,1,1,Graduate
18,1,7,7,15.957142857142856,15.188888888888888,0,1,1,1,Graduate
19,17,5,5,13.25,11.0,0,1,0,1,Graduate
19,1,3,5,12.0,12.0,0,1,0,1,Dropout
25,39,4,6,13.0,13.75,1,1,0,0,Dropout
21,43,9,11,11.77777777777778,13.666666666666666,1,1,0,1,Dropout
19,17,2,5,11.0,0.0,0,1,0,1,Dropout
20,17,0,5,0.0,0.0,0,1,0,1,Dropout
25,44,14,14,12.428571428571429,10.857142857142858,0,1,0,1,Dropout
18,1,0,0,0.0,0.0,0,1,0,1,Graduate
23,42,8,8,12.5075,12.5075,0,1,0,1,Graduate
21,53,11,12,12.090909090909092,12.0,0,1,0,1,Graduate
25,39,1,5,10.0,11.333333333333334,0,1,0,1,Dropout
18,1,6,6,13.5,13.2,0,1,0,1,Graduate
22,1,6,6,14.166666666666666,13.625,0,1,0,1,Graduate
27,39,6,6,14.0,14.714285714285714,0,1,0,1,Graduate
25,39,0,3,0.0,0.0,0,1,0,1,Dropout
18,17,3,5,11.666666666666666,11.333333333333334,0,1,0,1,Dropout
20,17,5,5,14.6,14.2,0,1,0,1,Graduate
27,39,5,6,13.0,11.5,0,1,0,1,Graduate
20,1,6,6,12.166666666666666,12.0,0,1,0,1,Graduate
22,1,0,5,0.0,12.0,0,1,0,1,Dropout
19,17,3,5,10.5,10.8,0,1,0,1,Dropout
19,43,0,0,0.0,0.0,0,1,0,1,Graduate
29,39,0,5,0.0,0.0,0,1,0,0,Dropout
19,1,7,8,13.828571428571427,13.828571428571427,0,1,0,1,Graduate
20,1,6,6,11.5,11.666666666666666,0,0,0,1,Graduate
20,1,4,6,13.5,13.625,0,0,0,1,Graduate
31,39,0,6,0.0,0.0,0,0,0,1,Dropout
18,17,7,7,12.5375,12.614285714285714,0,0,0,1,Graduate
18,1,4,5,12.0,12.8,0,0,0,1,Graduate
19,17,5,6,11.8,11.6,0,0,0,1,Graduate
18,1,5,5,15.0,15.2,0,0,1,1,Graduate
19,17,3,5,12.0,13.2,0,0,0,1,Graduate
18,17,6,6,12.833333333333334,12.285714285714286,0,0,1,1,Graduate
19,1,6,6,11.666666666666666,12.0,0,0,0,1,Graduate
19,1,7,7,12.1625,13.825,0,0,0,1,Graduate
18,1,6,6,13.833333333333334,14.555555555555555,0,0,0,1,Graduate
20,44,6,6,12.125,13.571428571428571,0,0,1,1,Graduate
29,39,11,15,11.454545454545457,11.545454545454543,0,0,0,1,Dropout
20,17,4,6,12.0,10.0,0,0,1,0,Dropout
31,39,6,7,12.666666666666666,12.6,1,0,0,0,Dropout
20,17,6,6,12.666666666666666,13.77777777777778,0,0,0,1,Graduate
21,17,18,18,11.88888888888889,11.461538461538462,0,0,0,1,Graduate
23,7,0,6,0.0,0.0,0,0,0,1,Dropout
21,17,4,6,13.0,11.6,1,0,0,0,Dropout
24,7,7,7,16.885714285714283,15.744444444444444,0,0,0,1,Graduate
27,39,6,6,12.5,12.333333333333334,0,0,0,1,Graduate
18,1,7,7,13.055555555555555,15.8125,0,0,1,1,Graduate
21,1,0,0,0.0,0.0,0,0,0,0,Dropout
19,17,0,5,0.0,0.0,1,0,1,1,Dropout
19,1,7,8,12.355714285714283,12.355714285714283,0,0,1,1,Graduate
18,17,0,6,0.0,0.0,0,0,0,1,Dropout
20,1,7,7,13.857142857142858,12.571428571428571,1,0,1,1,Graduate
24,1,5,6,13.0,14.166666666666666,0,0,0,1,Graduate
20,1,6,6,12.833333333333334,11.166666666666666,0,0,0,1,Graduate
19,1,7,8,12.357142857142858,12.357142857142858,0,0,1,1,Graduate
18,1,7,8,13.857142857142858,13.857142857142858,0,0,1,1,Graduate
20,17,6,6,12.333333333333334,10.666666666666666,0,0,1,1,Graduate
20,17,7,7,12.847142857142858,13.788888888888888,0,0,0,1,Graduate
19,17,6,7,12.339999999999998,13.01875,0,0,1,1,Graduate
20,1,6,6,13.833333333333334,12.5,0,0,0,1,Graduate
19,17,2,5,10.75,10.0,0,0,0,1,Dropout
19,17,4,6,13.25,10.25,0,0,0,1,Dropout
18,17,8,8,13.73125,13.73125,0,0,1,1,Graduate
23,17,6,6,13.333333333333334,12.666666666666666,0,0,1,1,Dropout
21,1,5,6,12.0,10.8,0,0,0,1,Dropout
23,44,9,9,10.88888888888889,11.333333333333334,0,0,0,1,Graduate
19,1,7,7,13.025,13.811111111111112,0,0,0,1,Graduate
18,17,6,6,13.0,14.166666666666666,0,0,0,1,Graduate
19,1,5,6,11.8,12.0,0,0,0,1,Graduate
25,39,7,8,12.042857142857144,12.042857142857144,0,0,1,1,Graduate
19,1,7,7,12.8375,15.5,0,0,1,1,Graduate
24,39,7,7,11.0,11.7,1,0,1,1,Graduate
18,1,6,6,13.5,14.0,0,0,1,1,Graduate
19,17,6,6,12.125,12.714285714285714,0,0,1,1,Graduate
18,1,7,8,12.62857142857143,12.62857142857143,0,0,1,1,Graduate
19,17,5,6,11.2,11.6,0,0,0,1,Graduate
18,18,6,6,12.666666666666666,11.833333333333334,0,0,1,1,Dropout
34,39,4,6,13.5,0.0,1,0,0,0,Dropout
20,1,0,6,0.0,0.0,1,0,0,0,Dropout
26,39,5,5,12.0,14.833333333333334,0,0,0,1,Graduate
27,43,7,7,12.228571428571428,13.2125,0,0,0,1,Graduate
20,1,4,5,11.5,10.75,0,0,0,1,Graduate
18,17,6,6,15.375,16.428571428571427,0,0,0,1,Graduate
24,39,7,8,12.614285714285714,12.614285714285714,0,0,0,1,Graduate
19,44,5,6,12.2,11.5,0,0,1,1,Graduate
19,1,4,6,11.75,11.0,0,0,0,1,Graduate
22,51,13,16,10.923076923076923,11.454545454545457,0,0,0,1,Graduate
20,43,5,6,12.4,12.4,0,0,0,1,Graduate
25,39,0,6,0.0,0.0,0,0,0,1,Dropout
21,44,6,6,15.833333333333334,15.5,0,0,0,1,Graduate
18,17,6,6,12.571428571428571,13.666666666666666,0,0,0,1,Graduate
18,1,3,5,12.0,13.25,0,0,0,1,Graduate
19,17,7,7,13.3625,14.444444444444445,0,1,0,1,Graduate
19,1,5,5,15.4,16.0,0,0,1,1,Graduate
18,17,5,6,12.2,11.75,1,0,0,0,Dropout
20,51,11,11,12.818181818181818,13.545454545454543,0,0,1,1,Graduate
19,17,0,7,0.0,0.0,0,0,0,1,Dropout
28,42,17,17,13.394736842105264,13.554736842105264,0,0,0,1,Graduate
20,1,6,6,14.25,11.0,0,0,1,1,Graduate
30,42,9,11,13.444444444444445,14.714285714285714,0,0,0,1,Dropout
19,1,7,7,12.285714285714286,11.7375,0,0,1,1,Graduate
22,1,6,6,11.666666666666666,13.2,0,0,0,1,Graduate
18,1,6,6,12.166666666666666,13.5,0,0,0,1,Graduate
23,17,2,6,10.0,11.0,0,0,0,1,Dropout
18,17,6,6,14.0,15.0,0,0,0,1,Graduate
50,39,1,6,15.0,0.0,1,1,0,0,Dropout
19,1,0,0,0.0,0.0,0,0,1,1,Graduate
22,17,6,6,10.833333333333334,10.666666666666666,0,0,0,1,Graduate
23,44,6,6,13.142857142857142,14.0,1,0,1,1,Graduate
20,18,5,5,14.4,14.0,1,0,1,0,Dropout
44,39,0,6,0.0,0.0,0,0,0,0,Dropout
49,39,7,12,12.0,11.22222222222222,0,1,0,1,Graduate
46,43,9,10,12.2,12.8,0,1,0,1,Graduate
41,39,3,3,12.333333333333334,11.0,0,1,0,0,Dropout
18,17,7,7,11.8375,12.48125,0,1,0,1,Graduate
43,39,5,5,11.8,14.0,0,1,0,1,Graduate
70,39,0,5,0.0,0.0,1,1,0,0,Dropout
48,39,0,6,0.0,0.0,0,1,0,1,Dropout
41,43,19,19,12.68421052631579,12.384615384615383,0,1,0,1,Graduate
35,39,3,7,11.25,0.0,1,1,0,0,Dropout
44,39,4,5,14.0,15.5,0,1,0,1,Graduate
18,1,4,5,13.333333333333334,13.5,1,1,0,1,Dropout
45,1,6,6,13.666666666666666,13.666666666666666,0,1,0,1,Graduate
22,44,5,6,12.6,11.714285714285714,0,1,0,1,Graduate
39,43,3,5,17.333333333333332,17.0,0,1,0,1,Dropout
49,39,3,5,14.0,13.666666666666666,0,1,0,1,Dropout
43,7,4,4,13.875,12.5,0,1,0,1,Dropout
32,39,0,5,0.0,0.0,0,1,0,1,Dropout
47,39,9,9,13.11111111111111,14.857142857142858,0,1,0,1,Graduate
37,39,5,5,13.0,13.333333333333334,0,1,1,1,Dropout
41,39,10,10,12.5,12.142857142857142,0,1,0,1,Graduate
60,39,18,18,14.11111111111111,14.23076923076923,0,1,0,1,Graduate
47,39,11,11,14.727272727272728,15.77777777777778,0,1,0,1,Graduate
50,39,0,6,0.0,0.0,1,1,0,0,Dropout
45,39,0,5,0.0,0.0,0,1,0,1,Dropout
45,39,0,5,0.0,0.0,1,1,0,0,Dropout
33,39,4,5,13.5,11.6,0,1,0,1,Graduate
18,1,7,8,13.105714285714283,13.105714285714283,0,1,0,1,Graduate
43,39,5,5,13.5,14.4,0,1,0,1,Graduate
44,43,13,13,11.846153846153848,12.0,0,1,0,1,Graduate
29,39,0,5,0.0,0.0,0,1,0,1,Dropout
53,39,3,6,14.333333333333334,0.0,1,1,0,0,Dropout
35,43,6,10,12.666666666666666,12.0,1,1,0,1,Dropout
22,1,0,0,0.0,0.0,0,1,0,1,Graduate
33,39,1,6,11.0,0.0,0,1,0,0,Dropout
41,7,0,5,0.0,0.0,0,1,0,0,Dropout
51,7,7,7,15.2,16.575,0,1,0,1,Graduate
19,51,6,6,14.428571428571429,14.375,0,1,0,1,Graduate
35,39,0,5,0.0,0.0,0,1,0,1,Dropout
20,1,0,0,0.0,0.0,0,1,0,1,Graduate
18,1,5,6,12.166666666666666,12.0,1,1,1,0,Dropout
21,44,5,6,12.142857142857142,11.666666666666666,0,1,0,1,Graduate
21,1,6,6,12.0,11.6,0,1,0,1,Graduate
34,39,3,5,11.666666666666666,12.75,0,1,0,1,Graduate
34,39,0,6,0.0,0.0,0,1,0,1,Dropout
21,17,6,6,11.875,12.0,0,1,0,1,Graduate
30,17,2,6,10.0,11.333333333333334,0,1,0,1,Dropout
20,51,6,7,13.833333333333334,13.0,0,1,0,1,Dropout
18,1,0,6,0.0,0.0,0,1,0,1,Dropout
19,1,6,6,14.428571428571429,12.5,0,1,0,1,Graduate
18,17,5,7,14.2,12.4,0,1,0,1,Dropout
27,39,4,5,11.5,10.333333333333334,0,1,0,1,Dropout
52,39,5,6,13.0,15.0,0,1,0,1,Graduate
29,43,0,6,0.0,0.0,0,1,0,0,Dropout
22,51,3,6,11.333333333333334,11.0,1,1,0,0,Dropout
28,43,18,18,12.5,11.428571428571429,0,1,0,1,Graduate
30,39,0,5,0.0,0.0,0,1,0,1,Dropout
18,1,7,7,13.471428571428572,13.944444444444445,0,0,0,1,Graduate
21,1,4,5,11.75,13.333333333333334,0,0,0,1,Graduate
20,1,6,6,13.333333333333334,14.666666666666666,1,0,1,1,Graduate
21,42,8,8,13.105,13.105,0,0,1,1,Graduate
32,39,0,5,0.0,0.0,1,0,0,0,Dropout
20,1,6,6,15.5,12.166666666666666,0,1,1,1,Graduate
19,1,0,0,0.0,0.0,1,1,0,0,Dropout
18,15,4,6,11.25,12.333333333333334,1,1,0,0,Dropout
23,43,12,15,11.0,11.363636363636363,0,1,0,0,Dropout
20,1,6,6,12.333333333333334,13.0,0,1,0,1,Graduate
46,43,8,9,11.375,11.8,0,0,0,1,Graduate
27,17,18,18,12.22222222222222,12.384615384615383,0,1,0,1,Graduate
41,43,9,9,12.0,12.0,0,1,0,1,Graduate
37,44,16,16,14.125,13.0,0,1,0,1,Graduate
26,7,9,9,12.333333333333334,12.571428571428571,0,0,0,1,Graduate
54,39,9,9,14.333333333333334,13.857142857142858,0,1,0,1,Graduate
21,17,6,6,15.166666666666666,14.0,0,1,0,1,Graduate
20,1,6,6,15.142857142857142,15.142857142857142,0,0,1,1,Graduate
18,17,0,6,0.0,0.0,0,0,0,1,Dropout
18,1,6,6,12.333333333333334,12.166666666666666,0,0,0,1,Graduate
22,44,6,6,12.0,12.0,1,0,0,1,Dropout
19,43,6,6,15.0,15.625,0,0,0,1,Graduate
21,1,8,12,13.875,12.7,0,0,0,1,Dropout
18,17,6,6,12.5,13.833333333333334,0,0,1,1,Graduate
18,17,6,6,15.0,15.5,0,0,1,1,Graduate
20,17,2,6,11.666666666666666,10.5,1,0,0,1,Dropout
18,1,7,7,14.668,14.63375,0,0,1,1,Graduate
20,1,5,6,12.8,12.333333333333334,0,0,1,1,Graduate
19,1,6,6,10.833333333333334,12.142857142857142,0,0,0,1,Graduate
18,1,6,6,13.666666666666666,14.0,0,0,0,1,Graduate
18,1,7,8,14.537142857142856,14.537142857142856,0,0,0,1,Graduate
18,5,5,5,14.4,14.0,1,0,1,1,Dropout
20,17,0,0,0.0,0.0,0,0,1,1,Graduate
