admission_grade,displaced,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,target
150.0,0,0,1,1,0,28,6,0,0.0,Dropout
132.0,0,0,1,1,1,20,6,5,11.142857142857142,Graduate
125.0,0,0,0,1,0,31,8,5,12.166666666666666,Dropout
116.2,0,1,0,1,0,21,5,2,11.0,Dropout
100.0,1,0,0,1,0,27,5,1,11.0,Dropout
132.9,1,0,1,1,0,19,6,4,13.25,Graduate
140.0,1,0,0,1,0,21,6,2,12.5,Dropout
100.1,0,0,0,1,0,35,10,7,12.142857142857142,Dropout
128.2,0,0,1,1,0,28,5,3,12.0,Dropout
136.1,1,0,0,1,0,19,4,0,0.0,Dropout
130.3,1,0,1,1,1,20,6,6,12.833333333333334,Graduate
142.5,0,1,0,1,0,37,7,5,12.0,Dropout
114.6,1,0,1,1,0,19,6,2,12.0,Dropout
108.5,0,0,1,1,0,36,7,0,0.0,Dropout
140.0,0,0,1,1,0,29,5,0,0.0,Dropout
120.0,0,0,1,1,0,30,6,6,11.375,Graduate
120.0,0,1,1,1,0,32,6,2,12.0,Dropout
140.0,0,0,1,1,0,37,6,1,12.0,Dropout
111.3,0,0,1,1,0,27,6,3,12.0,Dropout
131.0,1,0,1,1,1,18,6,6,12.714285714285714,Graduate
139.5,0,0,1,1,1,18,8,8,15.3,Graduate
110.0,0,0,0,1,0,32,8,2,11.5,Dropout
115.0,0,0,1,1,0,22,6,0,0.0,Dropout
154.3,0,0,1,0,0,32,7,0,0.0,Dropout
115.2,0,0,0,0,0,19,6,3,12.666666666666666,Dropout
130.6,1,0,1,0,1,18,6,6,13.5,Graduate
117.4,1,0,1,0,1,18,5,5,12.0,Graduate
150.0,1,1,0,0,0,38,5,0,0.0,Dropout
131.3,1,0,1,0,0,21,6,5,11.8,Dropout
120.4,0,0,0,0,0,21,6,2,11.5,Dropout
125.0,1,0,1,0,0,19,7,6,14.616666666666667,Graduate
142.7,0,1,1,0,0,18,6,4,11.0,Dropout
130.0,0,0,1,0,0,25,5,0,0.0,Dropout
120.8,1,0,1,0,0,19,14,7,12.192307692307692,Graduate
130.3,1,0,1,0,1,18,6,6,12.833333333333334,Graduate
119.9,0,0,1,0,1,19,5,5,12.875,Graduate
110.5,1,0,1,0,1,22,6,6,12.166666666666666,Graduate
160.0,1,0,1,0,0,21,6,6,13.428571428571429,Graduate
118.6,1,0,1,0,1,21,6,6,14.5,Graduate
112.3,0,0,1,0,1,20,7,7,12.142857142857142,Graduate
125.0,1,0,1,0,0,18,7,6,13.9,Graduate
105.8,0,0,1,0,0,26,7,3,13.766666666666666,Dropout
121.5,1,0,1,0,0,31,15,13,11.615384615384617,Dropout
134.2,1,0,1,0,1,18,6,6,15.166666666666666,Graduate
130.0,0,0,1,0,0,35,5,0,0.0,Dropout
108.7,0,0,1,0,1,19,6,5,10.8,Graduate
136.7,0,0,1,0,0,18,7,7,13.995714285714287,Graduate
119.1,0,0,1,0,0,20,6,6,13.285714285714286,Graduate
151.3,1,0,1,0,1,19,12,12,12.75,Graduate
127.4,0,1,1,0,1,18,7,7,12.714285714285714,Graduate
124.0,0,0,1,0,0,23,8,8,12.88625,Graduate
155.0,0,0,1,0,1,21,6,5,13.0,Graduate
114.0,0,0,1,0,1,19,5,5,12.2,Graduate
160.0,1,0,1,0,0,20,11,11,13.785714285714286,Graduate
136.5,1,0,1,0,1,18,8,8,14.50125,Graduate
122.3,0,0,1,0,0,19,7,6,14.35,Graduate
128.0,0,0,1,0,1,21,6,6,11.5,Graduate
156.5,1,0,1,0,1,18,6,6,11.714285714285714,Graduate
143.0,0,0,1,0,0,18,6,5,13.0,Graduate
131.9,1,0,1,0,1,18,7,7,13.56875,Graduate
155.1,1,0,1,0,0,18,0,0,0.0,Graduate
130.3,1,0,1,0,1,18,8,8,14.15375,Graduate
123.3,0,0,0,0,0,18,8,0,0.0,Dropout
117.4,1,0,1,0,0,20,6,6,13.833333333333334,Graduate
120.0,1,0,1,0,0,19,8,7,12.454285714285716,Graduate
126.7,1,0,1,0,0,18,7,0,0.0,Dropout
129.3,1,0,1,0,1,18,7,6,13.271666666666668,Graduate
98.6,0,0,1,0,0,21,6,2,11.0,Dropout
126.9,1,0,1,0,1,19,7,7,13.285714285714286,Graduate
146.7,1,0,1,0,1,20,6,6,13.333333333333334,Graduate
117.0,0,0,1,0,1,21,8,8,13.2575,Graduate
130.0,1,0,1,0,0,23,6,0,0.0,Dropout
125.8,0,0,0,0,1,18,6,6,12.666666666666666,Dropout
160.0,0,0,1,0,0,30,5,5,14.6,Dropout
134.2,1,0,1,0,0,20,5,0,0.0,Dropout
96.0,0,0,0,0,0,29,5,3,12.333333333333334,Dropout
125.2,1,0,1,0,0,20,6,6,11.666666666666666,Graduate
100.0,0,0,1,0,0,27,6,4,12.5,Dropout
140.0,0,0,1,0,0,23,5,0,0.0,Dropout
120.0,0,0,1,0,1,23,6,6,15.333333333333334,Graduate
134.3,1,0,1,0,0,18,8,7,14.2,Graduate
144.7,1,0,1,0,1,19,6,6,14.833333333333334,Graduate
131.9,1,0,1,0,0,19,7,7,13.642857142857142,Dropout
136.7,1,0,1,0,1,18,6,6,13.833333333333334,Dropout
129.8,1,0,1,0,0,19,6,6,11.833333333333334,Graduate
146.5,0,0,1,0,1,18,6,6,13.428571428571429,Graduate
117.8,0,0,1,0,0,24,7,6,11.416666666666666,Graduate
106.0,1,0,1,0,0,19,7,2,12.75,Dropout
116.9,1,0,1,0,0,20,6,6,11.5,Graduate
141.7,0,0,1,0,0,18,6,6,13.833333333333334,Graduate
127.7,1,0,0,0,0,18,6,6,11.714285714285714,Dropout
122.1,1,0,1,0,1,19,7,7,11.678571428571429,Graduate
153.5,1,0,1,0,0,19,6,6,15.714285714285714,Dropout
141.4,1,0,1,0,1,18,0,0,0.0,Graduate
135.8,1,0,1,0,1,19,6,6,13.0,Graduate
127.5,1,0,1,0,1,18,7,7,14.485714285714286,Graduate
100.0,0,0,1,0,0,20,8,7,11.571428571428571,Graduate
131.5,1,0,1,0,1,19,8,7,12.657142857142857,Graduate
109.3,0,0,0,0,0,22,5,2,10.0,Dropout
127.9,1,0,1,0,0,19,6,6,13.714285714285714,Graduate
140.0,1,0,1,0,0,36,14,13,13.071428571428571,Graduate
160.0,0,0,1,0,1,19,6,6,15.333333333333334,Graduate
119.8,0,0,1,0,0,18,6,5,11.571428571428571,Graduate
153.0,0,0,0,0,0,40,5,0,0.0,Dropout
125.0,1,0,1,0,1,19,7,6,12.9,Graduate
120.0,0,0,1,0,0,32,10,4,11.5,Dropout
116.9,1,0,1,0,0,19,6,6,13.5,Graduate
117.9,0,0,1,0,0,35,1,0,0.0,Dropout
135.0,0,0,1,0,0,29,8,7,11.142857142857142,Graduate
129.5,1,0,1,0,1,18,8,7,13.79857142857143,Graduate
111.3,0,1,0,0,0,25,6,6,13.333333333333334,Graduate
95.0,0,1,0,0,0,50,6,0,0.0,Dropout
131.8,0,0,1,0,0,24,15,14,11.357142857142858,Dropout
119.1,0,0,1,0,0,18,5,0,0.0,Dropout
125.4,1,0,1,0,0,20,6,6,15.692307692307692,Graduate
140.7,1,1,1,0,1,20,18,18,15.052631578947368,Graduate
131.9,0,0,1,0,0,21,10,6,11.5,Dropout
139.2,0,0,1,1,1,19,6,6,13.0,Graduate
121.8,0,0,1,1,1,18,8,8,12.93875,Graduate
132.9,0,0,1,1,0,22,0,0,0.0,Graduate
130.0,0,0,1,1,0,25,6,0,0.0,Dropout
130.1,0,0,0,1,0,37,7,5,13.0,Dropout
124.5,0,0,0,1,0,38,7,5,12.18,Dropout
162.3,0,0,1,1,0,36,6,3,11.333333333333334,Dropout
137.8,1,0,1,1,0,18,8,7,13.0,Graduate
119.5,0,0,0,1,0,19,5,0,0.0,Dropout
110.0,0,1,1,1,0,24,5,2,12.5,Dropout
105.0,0,0,1,1,0,20,6,5,11.0,Graduate
142.8,1,0,1,1,0,21,0,0,0.0,Dropout
128.2,1,0,1,1,0,32,5,0,0.0,Dropout
120.0,0,0,1,1,0,39,5,0,0.0,Dropout
130.0,0,0,0,1,0,33,5,0,0.0,Dropout
121.7,0,0,1,1,1,20,5,5,12.4,Graduate
116.0,0,0,1,1,0,19,6,6,15.5,Graduate
133.2,0,0,0,1,0,43,5,2,11.5,Dropout
116.7,0,0,1,1,0,49,5,4,13.333333333333334,Dropout
126.4,1,0,1,1,1,18,6,6,12.666666666666666,Graduate
120.3,1,0,1,1,1,19,5,5,12.6,Dropout
118.0,0,1,1,1,1,45,6,6,13.5,Dropout
149.5,1,0,0,1,0,19,6,6,13.0,Graduate
130.0,0,0,1,1,1,21,6,6,11.714285714285714,Graduate
126.3,0,0,1,1,1,18,6,6,12.166666666666666,Graduate
116.2,0,0,1,1,0,18,5,0,0.0,Dropout
126.0,0,0,0,1,0,29,6,0,0.0,Dropout
122.3,0,0,1,1,0,19,5,5,11.5,Graduate
131.8,0,0,1,1,1,22,7,7,12.285714285714286,Graduate
130.7,1,0,1,1,1,18,7,7,12.718571428571428,Dropout
129.5,1,0,1,1,0,20,0,0,0.0,Dropout
130.0,0,1,1,1,1,29,6,1,14.0,Dropout
114.0,1,0,1,1,0,29,5,3,11.666666666666666,Dropout
116.4,1,1,1,1,0,19,0,0,0.0,Dropout
121.7,1,0,1,1,0,18,5,0,0.0,Dropout
130.0,1,0,1,1,0,22,6,4,11.5,Dropout
120.0,1,1,1,1,0,34,10,7,11.714285714285714,Dropout
125.0,0,0,1,1,0,26,5,5,12.6,Graduate
134.1,1,0,1,1,0,24,17,13,11.642857142857142,Dropout
149.5,1,0,1,1,1,17,6,6,14.875,Graduate
140.0,1,0,1,1,0,19,6,6,12.714285714285714,Graduate
162.4,0,1,0,1,0,49,12,5,11.6,Dropout
136.6,0,0,1,1,0,23,7,5,11.94,Dropout
111.0,1,0,1,1,0,18,5,4,11.6,Dropout
105.7,1,0,1,1,0,19,6,6,13.333333333333334,Graduate
137.0,1,0,1,1,0,18,5,5,13.4,Graduate
120.0,0,1,0,1,0,45,6,0,0.0,Dropout
120.5,1,0,1,1,0,30,5,2,11.0,Dropout
118.1,0,0,1,1,0,28,15,13,12.0,Dropout
139.0,0,0,1,1,0,40,5,0,0.0,Dropout
116.3,0,0,0,1,0,32,5,0,0.0,Dropout
120.5,1,0,1,1,0,19,6,4,12.5,Dropout
134.9,1,0,1,1,0,20,6,6,13.666666666666666,Graduate
123.0,0,0,1,1,0,18,5,1,10.0,Dropout
122.9,0,0,0,1,0,20,6,6,11.5,Dropout
132.3,1,0,1,1,1,18,7,6,13.266666666666666,Graduate
131.5,1,0,1,1,1,18,7,7,12.5125,Graduate
128.2,0,0,1,1,0,28,5,0,0.0,Dropout
148.0,1,0,0,1,0,31,6,0,0.0,Dropout
121.5,0,0,1,1,0,23,7,6,13.483333333333334,Graduate
139.0,0,1,0,1,0,33,6,0,0.0,Dropout
113.4,0,0,1,1,0,22,5,3,13.0,Dropout
150.0,1,1,1,1,0,20,5,5,16.5,Dropout
150.0,1,0,1,1,0,20,6,6,13.8,Graduate
140.0,0,0,0,1,0,25,6,0,0.0,Dropout
140.7,1,0,1,1,0,20,5,5,12.6,Graduate
146.7,1,0,1,1,0,19,6,6,13.833333333333334,Graduate
96.0,0,0,1,1,0,31,5,0,0.0,Dropout
160.0,0,1,0,1,0,24,6,2,16.0,Dropout
130.0,0,1,0,1,0,23,5,0,0.0,Dropout
130.0,0,0,0,1,1,26,5,3,10.666666666666666,Dropout
140.0,1,0,1,1,0,38,18,18,14.5,Graduate
116.6,1,0,1,1,1,20,5,5,14.0,Graduate
120.5,1,0,1,1,0,20,5,3,13.333333333333334,Graduate
103.0,0,0,1,1,0,25,6,0,0.0,Dropout
111.9,1,0,1,1,0,19,6,5,12.0,Graduate
148.7,0,0,1,1,0,18,5,5,16.2,Graduate
120.0,0,0,1,1,0,28,13,7,10.285714285714286,Dropout
120.1,1,0,1,1,1,20,6,6,13.571428571428571,Graduate
127.8,0,0,1,1,0,18,6,6,14.285714285714286,Graduate
106.4,1,0,1,1,0,19,5,5,10.2,Graduate
100.0,0,1,1,1,0,24,8,2,10.25,Dropout
123.9,1,0,1,1,0,21,6,0,0.0,Dropout
139.5,0,0,1,1,1,20,6,6,14.833333333333334,Graduate
150.0,1,0,1,1,0,21,6,5,13.625,Graduate
139.8,0,1,1,1,0,24,7,7,12.271428571428572,Graduate
154.4,0,0,1,1,0,27,5,0,0.0,Dropout
119.0,0,0,1,1,0,39,9,9,13.22222222222222,Graduate
96.1,0,0,1,1,0,25,7,2,15.0,Dropout
130.0,0,0,0,1,0,18,0,0,0.0,Dropout
128.8,0,0,1,1,0,19,12,12,13.166666666666666,Graduate
126.8,0,0,1,1,1,21,6,5,13.833333333333334,Graduate
130.0,0,0,1,1,0,27,5,0,0.0,Dropout
110.0,1,0,1,1,0,27,12,9,12.333333333333334,Dropout
133.7,1,1,1,1,0,18,6,6,13.0,Dropout
140.0,0,0,1,1,0,19,6,3,13.25,Dropout
133.7,1,0,1,0,0,18,6,6,13.5,Graduate
137.0,1,0,1,0,1,18,6,6,12.666666666666666,Graduate
128.2,0,0,1,0,0,23,11,11,15.090909090909092,Dropout
129.2,1,1,0,1,0,20,0,0,0.0,Dropout
129.5,1,0,1,1,0,18,6,6,13.166666666666666,Graduate
129.6,1,0,1,1,0,18,6,6,12.833333333333334,Graduate
141.8,1,0,1,1,0,20,6,6,11.833333333333334,Graduate
129.8,1,0,1,1,0,20,6,5,12.8,Graduate
106.0,0,0,1,1,0,21,7,5,11.8,Dropout
121.5,1,0,1,1,0,20,5,5,15.8,Dropout
117.7,1,0,1,1,0,20,6,6,14.666666666666666,Graduate
140.0,1,0,1,1,0,19,6,4,12.5,Dropout
133.1,1,0,1,1,0,19,5,3,12.0,Dropout
119.1,0,1,1,1,0,18,6,3,12.666666666666666,Dropout
131.3,1,1,1,0,0,18,6,5,13.6,Dropout
136.7,1,0,1,0,0,18,6,6,12.5,Graduate
126.2,1,0,1,0,1,21,6,6,13.333333333333334,Graduate
109.6,0,0,1,0,0,18,6,4,12.25,Dropout
131.9,1,0,1,0,1,18,7,7,15.101428571428572,Graduate
140.7,1,0,1,0,1,18,6,6,13.166666666666666,Graduate
120.7,1,0,1,0,0,23,6,4,11.0,Dropout
113.8,1,0,1,0,0,21,5,3,11.666666666666666,Graduate
112.4,1,0,1,0,0,26,7,7,11.571428571428571,Dropout
142.7,1,0,1,0,0,18,0,0,0.0,Dropout
125.5,0,0,0,0,1,19,6,6,13.833333333333334,Graduate
107.8,1,0,1,0,1,20,7,6,12.357142857142858,Graduate
110.4,1,1,0,0,0,19,6,6,12.166666666666666,Dropout
138.3,0,0,1,0,0,33,10,9,12.416666666666666,Graduate
142.3,0,0,1,0,0,18,5,4,12.75,Graduate
145.0,0,0,1,0,0,21,21,18,14.933333333333334,Graduate
125.7,1,0,1,0,0,19,6,6,13.0,Graduate
128.7,1,0,1,0,0,18,7,7,14.455000000000002,Graduate
128.0,0,0,1,0,1,18,6,6,14.0,Graduate
146.5,1,0,1,0,1,20,6,6,13.5,Graduate
106.1,1,0,0,0,0,20,6,0,0.0,Dropout
118.0,0,0,1,0,1,20,6,6,11.666666666666666,Graduate
117.0,1,0,1,0,1,19,5,4,12.0,Graduate
115.4,1,0,1,0,1,19,6,6,11.714285714285714,Graduate
117.0,1,0,1,0,0,21,6,6,12.666666666666666,Graduate
127.0,0,0,1,0,0,21,6,0,0.0,Dropout
118.0,1,0,1,0,0,18,8,7,12.328571428571427,Graduate
118.0,0,0,1,0,0,27,7,6,11.666666666666666,Dropout
126.4,1,0,1,0,1,20,12,12,13.25,Graduate
124.4,1,0,1,0,1,18,7,7,13.3,Graduate
129.4,1,0,1,0,0,18,6,6,12.833333333333334,Graduate
141.7,0,0,1,0,1,20,6,6,12.833333333333334,Graduate
132.1,1,0,1,0,1,19,5,3,12.666666666666666,Graduate
116.8,1,0,1,0,0,20,7,6,13.271428571428572,Graduate
135.0,0,0,1,0,1,20,5,5,12.4,Graduate
116.0,1,1,1,0,0,19,6,0,0.0,Dropout
155.0,0,0,1,0,0,18,6,6,14.285714285714286,Graduate
127.0,1,0,1,0,0,18,5,3,12.333333333333334,Graduate
130.8,1,0,1,0,1,19,7,6,12.583333333333334,Graduate
121.8,1,0,1,0,0,19,7,6,13.731666666666667,Dropout
148.5,0,0,1,1,0,47,10,8,14.625,Dropout
109.8,1,0,0,1,0,23,3,0,0.0,Dropout
119.7,1,1,1,0,1,19,6,6,12.666666666666666,Graduate
122.0,1,0,1,0,0,20,8,6,12.491666666666667,Graduate
147.5,1,0,1,0,1,19,12,12,13.666666666666666,Graduate
150.8,1,0,1,0,0,19,6,6,16.0,Graduate
150.0,1,0,1,0,0,19,6,6,14.142857142857142,Graduate
131.5,0,1,1,0,1,39,6,6,11.833333333333334,Graduate
127.2,1,0,1,0,1,20,6,6,12.666666666666666,Graduate
111.0,1,0,1,0,0,21,6,6,12.5,Graduate
119.9,1,1,0,0,0,22,11,9,10.88888888888889,Graduate
133.7,1,0,1,0,0,19,6,1,13.0,Dropout
140.0,1,0,1,0,0,22,6,6,15.166666666666666,Graduate
113.9,1,0,1,0,1,19,6,6,12.666666666666666,Graduate
120.7,1,1,1,1,0,18,0,0,0.0,Dropout
121.8,0,0,0,1,0,36,5,0,0.0,Dropout
117.7,1,1,1,1,1,20,0,0,0.0,Graduate
110.0,0,0,1,1,0,30,5,2,11.0,Dropout
134.4,0,0,1,1,0,24,6,6,15.714285714285714,Dropout
125.3,0,0,1,1,0,26,15,11,10.818181818181818,Dropout
119.1,0,0,0,1,0,19,5,1,12.0,Dropout
146.0,0,0,1,1,0,34,6,5,12.6,Graduate
122.0,1,0,1,1,0,19,5,5,11.6,Graduate
118.1,1,1,0,1,0,26,5,1,10.0,Dropout
105.2,0,0,1,1,0,29,6,1,14.0,Dropout
123.3,1,0,1,1,1,19,5,5,12.6,Dropout
124.8,1,0,1,1,0,18,0,0,0.0,Dropout
149.4,0,0,0,1,0,29,5,2,11.333333333333334,Dropout
108.5,0,0,1,1,0,21,6,6,12.666666666666666,Graduate
101.0,0,0,1,1,0,20,7,5,12.87857142857143,Graduate
112.9,0,0,1,1,0,18,5,0,0.0,Dropout
134.1,1,0,1,1,0,20,5,0,0.0,Dropout
101.6,0,0,1,1,1,30,5,0,0.0,Dropout
111.9,1,0,1,1,0,19,6,6,14.166666666666666,Graduate
118.4,1,0,1,1,0,30,5,5,13.4,Dropout
127.1,1,0,1,1,1,22,5,5,11.2,Graduate
120.5,1,0,1,1,0,22,0,0,0.0,Graduate
136.1,1,1,0,1,0,19,6,6,12.666666666666666,Dropout
124.0,1,0,1,1,0,21,5,3,12.333333333333334,Dropout
141.6,0,0,1,1,0,21,5,4,12.25,Graduate
160.0,1,1,1,1,1,21,0,0,0.0,Dropout
110.0,0,0,1,1,0,27,5,3,10.75,Dropout
100.0,1,0,1,1,0,32,7,0,0.0,Dropout
120.0,0,1,0,1,0,40,6,0,0.0,Dropout
140.0,1,0,1,1,0,20,5,2,11.5,Dropout
124.3,1,0,1,1,0,18,0,0,0.0,Graduate
118.9,0,0,1,1,0,21,5,2,10.5,Dropout
130.2,0,0,1,1,0,18,6,6,13.5,Dropout
140.0,0,0,0,1,0,30,6,1,10.0,Dropout
130.0,0,0,1,1,0,29,6,0,0.0,Dropout
130.4,1,1,1,1,0,18,5,1,12.0,Dropout
116.1,1,0,1,1,1,18,5,4,12.25,Dropout
130.0,0,0,1,1,0,22,10,5,11.4,Dropout
124.3,1,0,0,1,0,27,5,0,0.0,Dropout
125.0,1,0,1,1,0,20,6,4,14.25,Graduate
110.0,0,0,1,1,0,42,12,11,14.454545454545457,Graduate
115.0,0,1,1,1,0,21,12,12,14.538461538461538,Graduate
129.6,0,0,1,1,0,23,7,6,12.733333333333334,Graduate
128.8,1,0,1,1,0,21,12,5,13.2,Dropout
144.2,1,0,1,1,0,19,0,0,0.0,Graduate
134.0,0,0,1,1,1,40,6,6,12.333333333333334,Dropout
112.0,0,0,1,1,0,22,9,5,11.2,Dropout
128.8,1,0,1,1,0,19,7,6,13.2,Graduate
123.2,1,0,1,1,0,18,5,5,13.6,Graduate
118.4,0,0,1,1,0,18,5,0,0.0,Dropout
116.2,0,0,1,1,0,24,6,5,12.857142857142858,Dropout
113.5,1,0,1,0,1,19,6,5,13.5,Graduate
134.8,1,0,1,0,0,18,6,0,0.0,Dropout
149.9,1,0,0,0,0,19,0,0,0.0,Graduate
119.8,1,0,1,0,1,19,8,8,12.82875,Graduate
125.0,1,0,1,0,0,21,5,0,0.0,Graduate
135.1,1,1,1,0,0,18,7,0,0.0,Dropout
138.3,1,0,1,0,0,19,6,6,14.666666666666666,Graduate
122.5,1,0,1,0,0,19,8,7,13.937142857142858,Graduate
148.0,1,0,1,0,0,20,12,10,14.7,Graduate
126.2,1,0,1,0,0,18,6,6,11.666666666666666,Graduate
129.8,1,0,1,0,0,20,7,6,14.85,Graduate
104.0,0,0,1,0,0,26,5,1,12.0,Dropout
126.7,1,0,1,0,0,18,7,7,13.6875,Dropout
120.0,0,0,1,0,0,58,6,5,12.4,Graduate
124.6,0,0,1,0,0,18,7,7,13.398,Graduate
127.3,0,0,1,0,0,20,5,0,0.0,Dropout
122.0,1,0,1,0,0,29,15,13,11.76923076923077,Graduate
125.1,0,1,0,0,0,27,6,0,0.0,Dropout
110.0,1,0,1,0,1,21,6,6,13.285714285714286,Graduate
129.8,0,0,1,0,1,20,6,6,11.666666666666666,Graduate
114.9,0,0,1,0,1,19,6,6,11.5,Graduate
125.6,1,0,1,0,1,22,7,6,13.081666666666669,Graduate
125.1,1,0,1,0,1,19,6,6,12.666666666666666,Graduate
115.7,1,1,0,0,0,19,6,3,11.333333333333334,Dropout
127.2,1,0,1,0,1,18,6,6,13.166666666666666,Dropout
140.0,0,0,1,0,0,19,6,0,0.0,Dropout
140.0,1,0,1,0,0,20,6,5,11.666666666666666,Graduate
120.4,1,0,1,0,1,19,6,6,13.5,Graduate
100.0,1,1,0,0,1,26,6,0,0.0,Dropout
113.5,1,0,1,0,1,18,6,6,13.166666666666666,Graduate
132.1,1,1,1,0,0,29,5,4,12.5,Dropout
160.0,1,0,0,0,0,20,6,6,13.375,Graduate
126.3,1,0,1,0,0,19,6,6,13.166666666666666,Graduate
125.8,1,0,1,0,0,18,8,7,13.154285714285717,Graduate
142.2,1,0,1,0,1,19,6,6,12.833333333333334,Graduate
119.4,1,0,1,0,0,18,7,7,12.142857142857142,Graduate
120.0,0,0,1,0,0,36,10,4,13.0,Dropout
148.6,1,0,1,1,0,20,0,0,0.0,Dropout
108.7,1,0,1,1,0,18,6,5,11.0,Dropout
124.6,1,1,0,1,0,20,9,3,13.333333333333334,Dropout
131.0,1,0,1,1,0,18,7,7,14.594444444444443,Graduate
130.0,1,1,1,1,0,20,6,4,11.0,Dropout
116.1,1,1,0,1,0,24,5,0,0.0,Dropout
125.6,1,0,1,1,0,19,6,0,0.0,Dropout
121.3,1,0,1,1,0,18,5,1,12.0,Dropout
107.4,1,0,1,1,0,18,5,5,14.0,Graduate
116.9,0,0,1,1,0,18,6,6,13.571428571428571,Graduate
123.5,1,0,1,1,0,22,6,0,0.0,Dropout
130.5,0,0,1,1,0,19,6,6,14.25,Graduate
140.0,1,1,0,0,0,32,6,0,0.0,Dropout
117.1,1,0,1,0,1,21,6,0,0.0,Dropout
127.5,1,0,1,0,1,19,8,7,13.542857142857144,Graduate
126.0,0,0,1,0,1,39,9,9,13.11111111111111,Graduate
113.0,1,0,1,0,0,30,9,9,12.666666666666666,Graduate
130.1,1,0,1,0,0,18,5,4,10.75,Dropout
110.0,1,0,1,0,0,38,10,4,10.75,Dropout
135.8,1,0,1,0,0,20,6,6,13.666666666666666,Graduate
126.3,0,0,1,0,0,55,6,6,13.833333333333334,Graduate
130.0,0,0,1,0,0,53,18,17,13.176470588235292,Dropout
104.0,0,0,1,0,0,54,6,4,12.75,Dropout
121.0,0,1,0,0,0,44,8,4,12.0,Dropout
130.5,1,0,1,0,0,28,11,9,11.666666666666666,Graduate
180.0,0,0,1,0,0,37,14,14,16.5,Graduate
112.5,1,0,1,0,0,20,10,9,12.333333333333334,Graduate
111.8,1,0,1,1,0,19,6,4,11.5,Dropout
131.4,1,0,1,1,1,23,18,18,11.894736842105264,Graduate
144.3,0,0,1,1,0,22,6,0,0.0,Dropout
115.0,0,0,0,1,0,24,6,0,0.0,Dropout
168.6,0,0,1,1,0,26,6,0,0.0,Dropout
127.7,1,0,1,1,0,18,6,6,15.166666666666666,Graduate
150.0,0,0,1,1,0,24,6,4,11.75,Dropout
135.6,1,0,1,1,0,26,0,0,0.0,Dropout
100.0,0,0,1,1,0,27,6,3,11.333333333333334,Dropout
140.0,1,0,1,1,1,20,6,5,12.6,Graduate
124.1,1,0,1,1,0,19,5,0,0.0,Dropout
131.6,0,0,1,1,1,18,6,6,15.5,Dropout
129.0,1,0,1,1,0,18,8,7,12.365714285714288,Graduate
110.8,1,0,1,1,0,19,6,0,0.0,Dropout
124.5,0,0,1,1,1,19,6,4,14.0,Graduate
100.0,0,0,1,1,0,30,12,3,12.0,Dropout
123.8,0,0,0,1,0,22,4,0,0.0,Dropout
131.4,0,0,0,1,0,19,5,4,10.0,Dropout
118.5,0,0,1,1,0,21,5,1,10.0,Dropout
122.0,1,0,0,1,0,22,0,0,0.0,Dropout
100.0,1,0,1,1,0,35,6,3,11.75,Dropout
135.9,1,0,1,1,0,20,5,1,10.0,Dropout
138.4,0,0,1,1,0,21,5,3,14.0,Graduate
128.2,0,1,0,1,0,27,5,0,0.0,Dropout
107.4,1,0,0,1,0,26,6,3,12.0,Dropout
129.8,0,0,0,1,0,20,6,0,0.0,Dropout
100.0,0,1,0,1,0,28,10,8,11.88888888888889,Dropout
113.0,1,0,1,1,0,19,6,6,13.833333333333334,Graduate
107.0,0,0,0,1,0,47,5,0,0.0,Dropout
130.0,0,0,0,1,0,55,6,5,11.4,Dropout
120.0,1,0,1,1,0,39,6,0,0.0,Dropout
120.5,1,1,1,1,0,35,17,14,10.642857142857142,Dropout
120.5,0,0,0,1,0,32,6,2,11.0,Dropout
137.0,1,0,1,1,0,20,6,6,16.833333333333332,Graduate
115.0,0,0,1,1,0,36,6,6,13.571428571428571,Graduate
142.7,0,1,1,1,1,34,5,5,14.714285714285714,Graduate
116.7,1,0,1,1,0,21,5,0,0.0,Dropout
136.1,0,0,1,1,1,42,5,1,10.0,Dropout
134.3,0,0,1,1,0,25,6,1,11.0,Dropout
153.0,1,0,1,1,1,18,6,1,11.0,Dropout
132.0,0,0,1,1,1,18,6,5,12.0,Graduate
129.6,1,0,1,1,0,19,6,6,11.125,Graduate
105.0,0,1,0,1,0,34,6,3,11.333333333333334,Dropout
130.8,0,0,1,1,0,20,6,2,12.0,Dropout
119.7,0,0,1,1,0,20,7,0,0.0,Dropout
132.5,0,0,1,1,0,21,8,7,14.54,Graduate
130.0,1,0,1,1,0,19,6,6,12.166666666666666,Graduate
120.0,0,1,0,1,0,31,5,4,13.5,Dropout
150.0,0,0,1,1,0,21,6,6,14.75,Graduate
115.6,0,0,1,1,1,20,5,5,12.375,Graduate
119.1,0,0,1,1,0,22,7,6,12.733333333333334,Graduate
123.5,1,0,0,1,0,19,6,4,12.5,Dropout
120.0,1,1,0,1,0,41,5,0,0.0,Dropout
110.0,1,0,1,1,0,27,7,0,0.0,Dropout
131.4,0,0,1,0,0,19,7,7,13.44285714285714,Dropout
126.8,1,0,1,0,1,20,8,8,14.2,Graduate
118.9,1,0,1,0,1,19,7,6,13.55,Graduate
160.0,0,0,1,0,0,35,5,5,11.6,Graduate
