Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Previous qualification (grade),Admission grade,Target
1,4,1,3,0,3,1,1,1,5,0,0,0,1,0,0,30,0,0,6,0,0,0.0,0,0,0.0,0,10.8,1.4,1.74,,,Dropout
1,1,1,5,1,1,1,3,1,3,1,0,0,1,0,0,20,0,7,12,12,10,14.7,0,12,14.583333333333334,0,15.5,2.8,-4.06,,,Graduate
2,12,1,3,0,12,1,22,27,10,0,0,0,1,1,0,41,0,1,7,7,7,12.857142857142858,0,6,13.166666666666666,0,12.7,3.7,-1.7,,,Graduate
4,12,1,3,0,1,1,22,27,10,0,0,0,1,0,1,43,0,0,6,6,0,0.0,0,5,0.0,0,8.9,1.4,3.51,,,Dropout
1,1,1,9085,1,1,1,1,2,3,1,0,0,1,0,0,19,0,0,5,13,4,12.0,2,8,12.0,0,9.4,-0.8,-3.12,129.0,125.9,Enrolled
1,15,1,9500,1,1,108,3,2,122,1,0,0,1,0,0,18,1,0,7,15,4,11.575,0,10,12.419999999999998,0,12.4,0.5,1.79,190.0,190.0,Enrolled
2,43,1,9991,0,1,1,38,37,5,0,0,0,1,0,0,28,0,6,10,15,6,10.666666666666666,0,17,11.333333333333334,1,7.6,2.6,0.32,140.0,117.3,Enrolled
1,17,1,9238,1,1,1,19,38,3,0,0,0,1,0,1,19,0,0,6,13,6,11.5,0,9,12.2,0,11.1,0.6,2.02,125.0,114.9,Graduate
1,12,1,11,1,1,1,22,27,10,0,0,0,1,1,0,36,0,0,6,8,6,13.571428571428571,0,9,13.2,0,12.7,3.7,-1.7,,,Graduate
1,1,1,15,1,1,1,19,28,1,0,0,0,1,1,0,20,0,0,6,11,4,10.75,0,13,10.0,0,7.6,2.6,0.32,,,Dropout
1,53,1,9085,1,42,1,1,1,9,1,0,0,1,1,1,22,0,1,7,11,5,12.166666666666666,0,14,14.8,0,8.9,1.4,3.51,150.0,150.0,Dropout
1,15,1,9238,1,1,26,19,1,9,1,0,1,0,1,0,22,1,0,6,10,5,11.5,0,8,12.4,0,13.9,-0.3,0.79,150.0,146.5,Graduate
1,17,2,9254,1,1,1,12,37,9,1,0,0,1,0,0,18,0,0,6,15,2,10.0,0,12,0.0,0,10.8,1.4,1.74,129.0,122.0,Dropout
2,43,1,9130,1,9,1,34,34,0,0,0,0,1,1,0,28,0,0,5,9,0,0.0,0,5,0.0,0,7.6,2.6,0.32,133.1,128.2,Dropout
1,1,6,9147,1,1,1,1,37,4,1,0,1,1,0,0,22,0,0,5,5,5,13.8,0,5,13.0,0,7.6,2.6,0.32,115.0,117.1,Graduate
1,43,1,9119,1,1,1,3,1,2,0,0,0,1,1,0,18,0,0,5,9,4,12.25,0,11,11.666666666666666,0,13.9,-0.3,0.79,146.0,100.0,Enrolled
1,1,1,12,1,1,1,22,14,10,1,0,0,1,1,0,19,0,0,7,7,7,13.725714285714286,0,8,14.5,0,11.1,0.6,2.02,,,Graduate
1,1,1,9238,1,1,1,38,38,7,1,0,0,1,0,0,19,0,0,6,11,4,12.75,0,7,11.333333333333334,0,7.6,2.6,0.32,126.0,126.7,Graduate
4,39,1,8014,0,19,1,34,34,0,0,0,0,1,0,0,48,0,0,6,11,1,10.0,0,11,11.0,0,9.4,-0.8,-3.12,133.1,100.0,Dropout
1,8,4,15,1,1,1,2,27,10,1,0,1,0,0,0,19,0,0,6,6,0,0.0,0,0,0.0,0,8.9,1.4,3.51,,,Dropout
1,1,2,9070,1,1,1,38,38,9,1,0,0,1,0,0,18,0,0,6,7,6,14.166666666666666,0,7,14.857142857142858,0,9.4,-0.8,-3.12,164.0,165.8,Graduate
1,8,1,14,1,1,1,1,1,5,0,0,0,1,1,0,19,0,0,5,10,0,0.0,0,5,0.0,0,7.6,2.6,0.32,,,Enrolled
1,1,1,14,1,1,1,22,27,10,1,0,0,1,0,1,18,0,0,5,6,3,11.666666666666666,0,6,13.5,0,7.6,2.6,0.32,,,Enrolled
1,1,1,12,1,1,1,22,27,10,1,0,0,1,0,0,18,0,0,7,7,6,15.2,0,7,15.2,0,7.6,2.6,0.32,,,Graduate
1,43,2,9670,1,1,1,3,3,5,1,0,0,1,0,0,19,0,0,5,5,4,13.75,0,9,12.6,0,12.7,3.7,-1.7,129.0,122.4,Enrolled
2,14,3,17,0,1,1,22,27,10,1,0,0,1,1,0,32,0,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,,,Dropout
1,17,1,9254,1,1,1,1,1,4,1,0,0,1,1,0,21,0,0,6,11,6,11.166666666666666,0,14,14.666666666666666,0,7.6,2.6,0.32,121.0,123.1,Enrolled
1,12,1,4,1,4,1,3,3,5,0,0,1,1,1,0,24,0,6,12,17,6,12.166666666666666,0,14,13.3,0,12.4,0.5,1.79,,,Dropout
1,8,1,5,1,1,1,1,27,5,0,0,0,1,0,0,20,0,0,6,6,6,12.5,0,8,11.5,0,10.8,1.4,1.74,,,Enrolled
1,44,1,9003,1,39,1,1,19,9,0,0,0,1,1,0,22,0,2,6,15,3,11.75,0,12,10.0,0,13.9,-0.3,0.79,120.0,120.0,Dropout
1,1,1,9500,1,1,1,1,19,9,0,0,0,1,1,0,18,0,0,7,7,6,13.391666666666666,0,8,12.4875,0,12.4,0.5,1.79,140.0,128.8,Graduate
1,1,1,9085,1,1,1,1,1,2,1,0,0,1,0,0,18,0,0,5,9,4,14.25,0,8,12.714285714285714,0,10.8,1.4,1.74,122.0,113.3,Enrolled
1,1,1,5,1,1,1,13,27,8,0,0,0,1,0,1,21,0,0,6,7,5,13.8,0,6,12.833333333333334,0,16.2,0.3,-0.92,,,Graduate
1,17,5,9147,1,1,1,1,38,4,1,0,0,1,0,1,19,0,0,5,12,2,10.0,0,11,11.75,0,11.1,0.6,2.02,127.0,124.6,Enrolled
1,17,6,9119,1,1,1,37,13,4,1,0,0,1,1,0,19,0,0,5,10,0,0.0,0,5,0.0,0,7.6,2.6,0.32,129.0,117.1,Dropout
1,1,1,9670,1,1,1,4,2,123,1,0,0,1,1,0,20,0,0,6,8,5,12.8,0,10,11.6,0,13.9,-0.3,0.79,132.0,143.6,Enrolled
6,12,1,3,0,1,1,22,27,10,0,0,0,1,0,1,48,0,0,6,7,6,10.666666666666666,0,9,11.8,0,10.8,1.4,1.74,,,Enrolled
1,1,2,9,1,1,1,22,28,10,1,0,0,1,1,0,19,0,0,5,10,5,12.0,0,9,11.5,0,13.9,-0.3,0.79,,,Graduate
1,14,1,9,1,1,1,13,28,10,1,0,0,1,0,0,19,0,0,5,5,5,12.6,0,6,12.4,0,16.2,0.3,-0.92,,,Graduate
1,18,2,9147,1,1,1,3,3,5,1,0,1,0,0,0,20,0,0,5,9,3,10.0,0,9,10.571428571428571,0,10.8,1.4,1.74,132.0,119.1,Dropout
1,5,1,9130,1,1,1,5,43,2,1,0,0,1,0,0,18,0,0,6,6,6,15.0,0,6,14.833333333333334,0,8.9,1.4,3.51,157.0,149.7,Graduate
1,1,1,9500,1,1,1,1,1,4,0,0,0,1,1,0,18,0,0,7,7,7,14.842857142857143,0,9,14.38888888888889,0,16.2,0.3,-0.92,148.0,137.5,Graduate
1,17,5,9119,1,1,11,4,12,2,1,0,0,1,1,0,20,1,0,5,5,5,14.8,0,5,17.6,0,8.9,1.4,3.51,124.0,119.5,Graduate
1,8,5,14,1,1,1,3,4,3,0,0,0,1,1,0,20,0,0,6,6,3,12.333333333333334,0,9,0.0,0,10.8,1.4,1.74,,,Dropout
1,39,1,9500,1,1,1,3,3,2,0,0,0,0,1,0,36,0,0,6,15,2,11.5,0,9,0.0,0,15.5,2.8,-4.06,120.0,149.0,Dropout
1,1,3,5,1,1,1,22,27,10,1,0,0,1,1,1,22,0,0,6,6,6,11.666666666666666,0,6,12.166666666666666,0,7.6,2.6,0.32,,,Enrolled
1,17,5,9238,1,1,1,37,37,7,1,0,0,1,0,1,19,0,0,6,8,6,12.125,0,7,12.714285714285714,0,16.2,0.3,-0.92,122.0,112.9,Graduate
1,1,5,11,1,1,1,22,27,10,1,0,0,1,0,1,18,0,0,6,10,6,11.666666666666666,0,10,12.25,0,9.4,-0.8,-3.12,,,Graduate
1,1,2,15,1,1,1,19,28,1,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,8,11.75,0,7.6,2.6,0.32,,,Graduate
1,1,3,15,1,1,1,13,28,10,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,6,13.666666666666666,0,11.1,0.6,2.02,,,Graduate
1,44,1,9085,1,39,1,1,1,4,0,0,0,1,1,0,21,0,1,5,15,3,12.333333333333334,2,7,11.4,0,9.4,-0.8,-3.12,160.0,160.0,Graduate
2,39,1,171,1,19,1,37,37,9,0,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0.0,0,10.8,1.4,1.74,100.0,139.0,Dropout
1,1,1,9238,1,1,1,38,38,7,1,0,0,1,1,0,18,0,0,6,8,6,12.5,0,7,11.5,0,10.8,1.4,1.74,130.0,136.3,Graduate
1,14,2,9,1,1,1,19,27,10,1,0,0,1,1,0,23,0,5,10,19,8,11.625,1,16,11.181818181818182,3,7.6,2.6,0.32,,,Graduate
1,8,1,14,1,1,1,22,28,4,0,0,1,1,1,0,19,0,0,6,7,6,13.166666666666666,0,9,13.2,0,8.9,1.4,3.51,,,Enrolled
1,1,2,15,1,1,1,23,14,5,1,0,0,1,1,1,19,0,0,6,8,4,12.0,0,8,12.285714285714286,0,15.5,2.8,-4.06,,,Enrolled
1,8,3,16,1,1,1,22,27,6,1,1,0,1,0,1,19,0,0,6,6,6,13.5,0,8,12.8,0,12.7,3.7,-1.7,,,Dropout
1,43,4,9085,1,1,1,34,34,99,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,133.1,125.2,Dropout
1,8,1,7,1,1,1,22,27,10,1,0,0,1,1,0,21,0,0,5,8,0,0.0,0,5,0.0,0,7.6,2.6,0.32,,,Dropout
1,1,1,17,0,1,1,22,27,10,0,0,0,1,1,0,26,0,0,5,11,2,11.5,0,10,12.0,0,7.6,2.6,0.32,,,Enrolled
1,1,1,9500,1,1,1,19,38,5,0,0,0,1,0,0,18,0,0,8,10,8,12.86,2,10,12.86,2,9.4,-0.8,-3.12,141.0,125.5,Graduate
2,39,1,9147,1,19,1,37,19,9,0,0,0,1,1,0,49,0,0,5,9,3,14.0,0,8,13.666666666666666,0,8.9,1.4,3.51,133.1,128.0,Dropout
1,1,4,12,1,1,1,13,1,5,1,0,0,1,1,0,19,0,0,8,8,7,12.665714285714284,0,8,12.665714285714284,0,10.8,1.4,1.74,,,Graduate
1,39,1,9500,1,19,1,19,37,9,0,0,0,1,0,1,25,0,0,8,8,8,13.3675,0,8,13.3675,0,9.4,-0.8,-3.12,133.1,120.0,Graduate
2,14,1,6,1,1,1,22,27,10,0,0,0,1,1,0,21,0,0,5,11,0,0.0,2,11,11.666666666666666,1,9.4,-0.8,-3.12,,,Enrolled
1,17,4,9147,1,1,1,38,19,9,1,0,0,1,0,0,21,0,0,5,5,5,12.6,0,5,13.2,0,8.9,1.4,3.51,120.0,111.3,Graduate
1,17,1,9147,1,1,1,3,1,3,0,0,0,0,1,0,22,0,0,5,10,4,11.5,0,11,14.0,0,8.9,1.4,3.51,116.0,115.7,Enrolled
4,39,1,9556,1,1,1,19,3,9,0,0,0,1,0,0,25,0,0,7,14,7,11.95,0,15,12.042857142857144,0,12.7,3.7,-1.7,160.0,130.0,Enrolled
1,8,3,12,1,1,1,13,27,5,1,0,0,1,1,1,18,0,0,7,7,6,13.266666666666666,0,7,13.266666666666666,0,7.6,2.6,0.32,,,Graduate
2,39,1,171,1,12,1,37,37,7,1,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,110.0,106.0,Graduate
1,7,1,9853,1,3,1,19,19,4,0,0,1,0,0,0,25,0,1,6,7,6,14.428571428571429,0,7,13.666666666666666,0,10.8,1.4,1.74,150.0,150.0,Graduate
1,8,2,16,1,1,1,1,1,10,1,0,0,1,0,0,23,0,0,6,10,5,12.8,0,9,11.666666666666666,0,10.8,1.4,1.74,,,Dropout
1,17,1,9130,1,1,1,2,9,3,0,0,0,1,0,0,18,0,0,5,9,4,11.25,0,6,12.5,0,7.6,2.6,0.32,156.0,166.9,Graduate
1,1,1,9773,1,1,1,3,3,123,0,0,0,1,0,0,18,0,0,6,7,6,14.285714285714286,0,8,13.25,0,8.9,1.4,3.51,156.0,155.0,Graduate
1,1,2,6,1,1,1,13,14,12,0,0,0,1,0,0,20,0,0,5,6,5,12.6,0,8,12.333333333333334,0,7.6,2.6,0.32,,,Graduate
1,1,1,9147,1,1,1,1,1,4,0,0,0,0,1,0,18,0,0,5,9,3,11.333333333333334,0,8,13.5,0,8.9,1.4,3.51,143.0,138.8,Enrolled
1,17,6,9147,1,1,1,19,1,9,1,0,0,1,1,0,19,0,0,5,8,5,11.6,1,10,10.75,0,9.4,-0.8,-3.12,129.0,122.0,Graduate
1,1,1,16,1,1,1,13,28,10,1,0,0,1,0,1,18,0,0,6,8,5,12.8,0,7,13.4,0,9.4,-0.8,-3.12,,,Enrolled
1,1,5,7,1,1,1,23,14,6,0,0,0,1,0,0,18,0,0,5,11,0,0.0,0,8,0.0,0,9.4,-0.8,-3.12,,,Dropout
1,7,1,9500,1,3,1,3,19,2,0,0,0,1,1,0,27,0,0,7,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,140.0,140.0,Dropout
1,15,1,6,1,14,1,23,27,10,1,0,0,1,1,1,22,0,0,6,9,6,13.428571428571429,0,12,13.625,0,12.4,0.5,1.79,,,Graduate
1,4,1,4,1,3,1,1,28,10,1,0,0,0,1,0,32,0,11,17,31,11,12.727272727272728,4,24,12.7,1,15.5,2.8,-4.06,,,Dropout
1,1,1,12,1,1,1,22,28,7,1,0,0,1,0,1,22,0,0,7,9,6,13.081666666666669,0,12,13.15,0,11.1,0.6,2.02,,,Graduate
1,17,1,9147,1,1,1,19,19,3,0,0,0,1,0,0,20,0,0,5,11,3,10.333333333333334,0,10,10.666666666666666,0,12.4,0.5,1.79,120.0,113.4,Enrolled
1,39,1,9500,1,1,1,37,37,7,0,0,0,0,1,0,38,0,0,7,11,5,12.18,0,11,11.8125,0,11.1,0.6,2.02,133.1,124.5,Dropout
1,1,2,9773,1,1,1,1,2,9,1,0,0,1,0,1,19,0,0,6,7,6,12.333333333333334,0,6,13.5,0,9.4,-0.8,-3.12,132.0,128.2,Graduate
1,8,1,15,1,1,1,22,27,1,1,0,0,1,1,0,19,0,0,6,12,0,0.0,1,0,0.0,0,9.4,-0.8,-3.12,,,Dropout
1,1,1,9773,1,1,1,1,3,3,1,0,0,1,1,1,18,0,0,6,7,6,11.666666666666666,0,12,10.2,0,12.4,0.5,1.79,121.0,113.0,Graduate
2,12,1,12,1,12,1,13,14,5,0,0,0,1,1,0,33,0,0,7,7,5,13.06,0,9,0.0,0,16.2,0.3,-0.92,,,Enrolled
1,4,1,9,1,3,1,6,19,2,0,0,0,1,0,0,26,0,0,5,5,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,,,Dropout
1,1,1,10,1,1,1,22,28,10,0,0,0,1,0,1,19,0,0,6,7,5,12.333333333333334,0,7,12.833333333333334,0,12.7,3.7,-1.7,,,Graduate
1,39,1,9991,0,1,1,1,1,9,0,0,0,1,1,0,28,0,0,5,13,2,11.0,0,12,12.0,0,11.1,0.6,2.02,130.0,152.1,Dropout
1,14,2,10,1,1,1,22,27,10,1,0,0,1,0,1,53,0,4,7,16,6,11.0,0,9,11.0,0,9.4,-0.8,-3.12,,,Graduate
1,8,1,16,1,1,1,13,28,6,1,0,0,1,0,1,18,0,0,6,8,5,12.2,0,13,0.0,0,9.4,-0.8,-3.12,,,Dropout
2,12,1,4,1,1,1,22,14,10,0,0,0,1,0,0,50,0,0,6,7,6,12.5,0,15,12.4,0,8.9,1.4,3.51,,,Graduate
1,1,1,11,1,1,1,1,1,5,0,0,1,0,0,1,21,0,0,6,7,6,13.428571428571429,0,8,11.333333333333334,0,8.9,1.4,3.51,,,Dropout
1,12,1,6,1,1,1,3,3,5,1,0,0,1,0,0,27,0,0,6,13,3,10.5,0,19,12.0,0,12.4,0.5,1.79,,,Dropout
1,1,2,8,1,1,1,13,27,10,1,0,0,1,0,0,18,0,0,5,10,4,13.5,1,5,13.4,0,12.7,3.7,-1.7,,,Enrolled
1,9,1,12,1,1,1,13,1,5,0,0,0,1,0,0,18,0,0,7,8,7,17.125,0,8,17.5875,0,13.9,-0.3,0.79,,,Graduate
1,8,1,14,1,1,1,1,28,5,0,0,1,1,0,1,18,0,0,6,7,1,14.0,0,6,0.0,0,15.5,2.8,-4.06,,,Dropout
1,14,1,17,0,1,1,3,4,3,0,0,0,0,1,0,26,0,8,12,12,8,11.25,0,8,11.333333333333334,0,7.6,2.6,0.32,,,Dropout
1,1,6,9,1,1,1,1,14,2,1,0,0,1,1,0,19,0,0,5,6,5,12.6,0,8,12.666666666666666,0,8.9,1.4,3.51,,,Graduate
1,1,1,6,1,1,1,13,14,10,1,0,0,1,0,0,19,0,0,5,6,5,13.4,0,5,12.8,0,10.8,1.4,1.74,,,Graduate
1,4,1,13,1,2,1,22,27,10,1,0,0,1,0,1,36,0,0,7,9,1,9.8,0,7,0.0,0,12.7,3.7,-1.7,,,Dropout
1,1,1,9130,1,1,1,3,1,1,0,0,0,0,0,0,23,0,0,5,9,0,0.0,3,10,12.0,3,10.8,1.4,1.74,144.0,137.7,Dropout
1,1,1,9670,1,1,1,1,1,9,1,0,0,1,1,1,17,0,0,6,8,6,14.875,0,8,13.428571428571429,0,11.1,0.6,2.02,146.0,149.5,Graduate
1,1,3,9773,1,1,1,38,38,9,0,0,0,1,0,1,20,0,0,6,9,4,13.0,0,13,11.25,0,10.8,1.4,1.74,145.0,133.1,Graduate
1,1,1,9,1,1,1,23,28,10,1,0,0,1,0,1,21,0,0,5,10,5,13.714285714285714,0,7,14.4,0,11.1,0.6,2.02,,,Graduate
1,1,1,9670,1,1,1,38,19,7,0,0,0,1,0,0,23,0,0,6,11,6,11.875,0,9,12.833333333333334,0,11.1,0.6,2.02,142.0,128.4,Dropout
1,1,1,9147,1,1,1,38,1,9,0,0,0,1,1,0,21,0,0,5,9,1,10.0,0,10,10.0,0,7.6,2.6,0.32,115.0,118.5,Dropout
1,1,1,9238,1,1,1,1,38,4,0,1,1,0,1,0,19,0,0,6,6,4,11.5,0,6,11.0,0,8.9,1.4,3.51,135.0,122.1,Dropout
1,1,1,9853,1,1,1,38,38,3,0,0,0,1,0,1,20,0,0,7,7,7,12.142857142857142,0,7,12.857142857142858,0,11.1,0.6,2.02,113.0,112.3,Graduate
1,39,1,9991,0,19,1,38,19,9,0,0,1,1,1,1,34,0,0,5,11,5,14.714285714285714,0,14,14.375,5,16.2,0.3,-0.92,133.1,142.7,Graduate
1,17,2,9500,1,1,1,19,37,9,1,0,0,1,0,0,20,0,0,7,8,6,14.37,0,10,14.65,0,12.4,0.5,1.79,131.0,129.8,Graduate
1,1,1,14,1,1,1,13,28,10,1,0,0,1,0,1,20,0,0,6,8,6,15.25,0,7,14.714285714285714,0,11.1,0.6,2.02,,,Graduate
1,7,1,9003,1,4,1,3,1,2,1,0,0,1,0,0,31,0,8,12,12,11,13.818181818181818,0,16,13.461538461538462,0,15.5,2.8,-4.06,120.0,120.0,Graduate
1,1,4,12,1,1,1,22,27,10,1,0,0,1,0,1,18,0,0,8,8,7,13.381428571428572,0,8,13.381428571428572,0,10.8,1.4,1.74,,,Graduate
1,16,1,5,1,1,1,23,28,10,1,0,0,1,1,0,21,0,4,12,13,5,13.2,0,12,13.5,0,8.9,1.4,3.51,,,Dropout
1,39,1,9556,1,1,1,37,38,9,1,0,1,0,0,1,24,0,0,7,14,5,12.36,0,15,12.0,0,8.9,1.4,3.51,140.0,106.0,Dropout
1,17,6,9500,1,1,1,3,19,5,1,0,0,1,0,1,19,0,0,7,7,7,13.801428571428572,0,8,14.575,0,11.1,0.6,2.02,131.0,127.2,Graduate
1,14,1,3,0,3,1,7,7,12,0,0,0,1,0,0,26,0,8,11,16,10,11.8,0,7,13.285714285714286,0,7.6,2.6,0.32,,,Graduate
1,14,1,5,1,1,1,1,14,6,0,0,0,1,0,0,20,0,0,6,6,5,12.4,0,9,12.4,0,12.7,3.7,-1.7,,,Graduate
1,1,1,9070,1,1,1,19,2,7,1,0,0,1,0,0,19,0,0,6,6,6,13.166666666666666,0,6,12.666666666666666,0,15.5,2.8,-4.06,128.0,126.3,Graduate
1,1,3,5,1,1,1,19,24,1,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,6,13.0,0,7.6,2.6,0.32,,,Dropout
1,15,1,3,0,14,1,22,27,8,0,0,0,1,0,1,21,0,3,6,6,6,14.666666666666666,0,6,14.166666666666666,0,13.9,-0.3,0.79,,,Graduate
1,1,3,12,1,1,1,1,14,10,1,0,0,1,0,1,18,0,0,8,8,8,14.15375,0,8,14.15375,0,9.4,-0.8,-3.12,,,Graduate
1,12,1,17,0,1,1,22,27,10,1,0,1,1,1,0,33,0,0,5,11,2,12.5,0,9,11.5,1,12.7,3.7,-1.7,,,Dropout
1,12,1,11,1,1,1,3,1,4,0,0,0,1,1,0,28,0,0,6,10,6,13.0,0,8,12.2,0,13.9,-0.3,0.79,,,Graduate
1,1,5,15,1,1,1,22,3,6,1,0,0,1,1,0,22,0,0,6,10,5,13.4,0,12,10.666666666666666,0,9.4,-0.8,-3.12,,,Enrolled
1,1,1,9853,1,1,1,1,37,9,1,0,0,1,0,0,19,0,0,6,11,3,10.333333333333334,0,10,11.8,0,9.4,-0.8,-3.12,160.0,146.0,Enrolled
1,1,1,10,1,1,1,13,14,6,1,0,0,1,0,1,18,0,0,6,10,4,12.4,0,8,12.5,0,12.4,0.5,1.79,,,Graduate
1,3,1,6,1,1,1,1,1,5,0,0,0,1,0,0,18,0,0,5,9,3,12.0,1,6,13.0,0,7.6,2.6,0.32,,,Enrolled
1,1,2,12,1,1,1,3,1,5,0,0,0,1,0,0,18,0,0,7,7,7,13.995714285714287,0,9,14.955555555555556,0,11.1,0.6,2.02,,,Graduate
1,8,5,7,1,1,4,4,10,3,1,0,0,1,1,0,20,1,0,5,5,5,14.8,0,5,17.6,0,8.9,1.4,3.51,,,Graduate
1,1,1,10,1,1,1,3,3,4,0,0,0,1,0,0,20,0,0,6,6,6,14.5,0,6,12.666666666666666,0,12.4,0.5,1.79,,,Graduate
5,13,1,11,1,2,1,22,27,5,0,0,0,1,0,0,32,0,9,15,21,13,12.692307692307692,0,22,12.384615384615383,0,10.8,1.4,1.74,,,Graduate
1,1,2,12,1,1,1,22,27,8,1,0,0,1,0,1,20,0,0,7,9,7,14.093333333333332,0,8,15.0,0,11.1,0.6,2.02,,,Graduate
1,8,2,16,1,1,1,3,1,2,1,0,0,1,0,0,19,0,0,6,8,5,11.4,1,7,10.75,0,12.7,3.7,-1.7,,,Enrolled
1,1,1,9670,1,1,1,1,19,4,0,0,0,1,0,1,18,0,0,6,8,6,14.0,0,7,13.285714285714286,0,11.1,0.6,2.02,142.0,128.0,Graduate
1,1,6,12,1,1,1,13,1,10,1,0,0,1,0,0,18,0,0,8,8,7,12.944285714285714,0,8,12.944285714285714,0,10.8,1.4,1.74,,,Graduate
1,17,1,9853,1,1,1,38,37,5,1,0,0,1,0,0,18,0,0,6,9,5,11.0,0,9,11.25,0,10.8,1.4,1.74,158.0,140.2,Dropout
1,1,1,16,1,1,1,23,27,29,1,0,0,1,0,1,19,0,0,7,8,7,13.857142857142858,0,8,13.666666666666666,0,8.9,1.4,3.51,,,Graduate
1,8,1,2,1,1,1,22,27,10,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,,,Dropout
1,17,1,9147,1,1,1,38,38,7,0,0,0,1,0,0,18,0,0,5,9,1,11.0,1,10,0.0,0,9.4,-0.8,-3.12,139.0,133.4,Enrolled
1,18,3,9773,1,1,1,19,1,9,1,0,0,1,1,0,19,0,0,6,9,4,12.5,0,6,11.333333333333334,0,10.8,1.4,1.74,128.0,122.1,Dropout
1,17,1,9238,1,1,1,1,38,9,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,0.0,0,11.1,0.6,2.02,125.0,119.8,Dropout
1,1,5,9500,1,1,1,38,38,9,1,0,0,1,0,1,18,0,0,8,8,8,13.76375,0,8,13.76375,0,9.4,-0.8,-3.12,145.0,125.5,Graduate
1,17,3,9238,1,1,1,19,38,9,1,0,0,1,0,1,19,0,0,6,8,6,11.333333333333334,0,6,11.833333333333334,0,8.9,1.4,3.51,141.0,125.6,Graduate
1,15,1,17,0,14,1,22,27,8,1,0,0,1,0,1,23,0,2,6,8,5,11.8,0,8,12.333333333333334,0,9.4,-0.8,-3.12,,,Graduate
1,15,1,6,1,14,1,1,1,5,0,0,0,1,1,0,21,0,1,5,15,3,12.333333333333334,2,7,11.4,0,9.4,-0.8,-3.12,,,Graduate
1,1,1,9085,1,1,1,38,37,9,1,0,0,1,0,0,21,0,0,5,10,3,11.666666666666666,0,5,13.0,0,10.8,1.4,1.74,126.0,123.6,Graduate
1,17,2,9853,1,1,1,19,38,5,1,0,0,1,0,1,18,0,0,7,8,7,12.142857142857142,0,9,13.666666666666666,0,11.1,0.6,2.02,112.0,107.1,Graduate
1,8,2,11,1,1,1,22,27,10,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,6,13.166666666666666,0,11.1,0.6,2.02,,,Dropout
1,8,1,12,1,1,1,13,1,5,1,0,0,1,0,0,18,0,0,7,7,6,13.116666666666667,0,7,13.116666666666667,0,7.6,2.6,0.32,,,Graduate
1,1,2,12,1,1,1,13,27,2,1,0,0,1,0,1,19,0,0,8,8,8,14.07125,0,8,14.07125,0,9.4,-0.8,-3.12,,,Graduate
2,39,1,9773,1,19,1,37,37,6,0,0,1,1,1,1,49,0,0,6,8,6,12.285714285714286,0,7,14.166666666666666,0,10.8,1.4,1.74,133.1,162.0,Graduate
1,1,6,12,1,1,1,1,1,5,0,0,0,0,0,0,18,0,0,8,8,0,0.0,8,8,0.0,8,9.4,-0.8,-3.12,,,Dropout
1,9,5,16,1,1,1,23,14,8,1,0,1,0,0,0,20,0,0,6,14,2,12.0,0,14,11.666666666666666,0,10.8,1.4,1.74,,,Dropout
1,9,1,9,1,1,1,19,24,12,0,0,0,1,1,0,22,0,0,5,11,3,13.666666666666666,0,10,11.333333333333334,0,9.4,-0.8,-3.12,,,Dropout
1,17,1,9119,1,1,1,19,19,7,1,0,0,1,1,0,18,0,0,5,9,1,12.0,0,10,12.0,3,7.6,2.6,0.32,130.0,121.3,Dropout
1,15,1,2,1,14,1,13,1,10,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,,,Graduate
1,7,1,9991,0,40,1,37,37,6,1,0,0,1,1,0,44,0,3,7,9,7,13.5,0,6,16.2,0,8.9,1.4,3.51,150.0,150.0,Dropout
1,1,1,9500,1,1,1,19,19,4,0,0,0,1,0,1,19,0,0,7,7,7,14.014285714285714,0,8,15.35,0,13.9,-0.3,0.79,136.0,136.0,Graduate
